sample,relpath,obfuscation_transformation,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,orig_state_hash,obf_state_hash,state_match,behavior_match,wasmer_valid_orig,wasmer_valid_obf,semantic_equivalence_bool,wasmer_error_orig,wasmer_error_obf
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/2.wasm,peephole_add_type,mut1,74099,2803745,3,3,6,262,133,yes,yes,141,ok,203,ok,yes,yes,16.67,0.00,47,47,12,12,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/2.wasm,peephole_add_type,mut2,74099,74093,3,3,6,6,93,yes,yes,141,ok,155,ok,yes,yes,99.99,0.00,47,47,12,12,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/2.wasm,peephole_add_type,mut3,74099,74048,3,3,6,6,48,yes,yes,141,ok,140,ok,yes,yes,99.86,0.00,47,47,12,12,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/2.wasm,add_function_remove_dead_code,mut2,74099,70119,3,3,6,6,43,yes,yes,149,ok,32,ok,yes,yes,60.03,0.00,47,0,12,0,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/2.wasm,add_function_remove_dead_code,mut3,74099,70179,3,3,6,6,75,yes,yes,149,ok,141,ok,yes,yes,60.01,0.00,47,47,12,12,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/2.wasm,peephole_add_function_remove_dead_code,mut1,74099,71231,3,2,6,0,51,yes,yes,149,ok,134,ok,yes,yes,ERROR,0.00,47,47,12,12,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/2.wasm,peephole_add_function_remove_dead_code,mut2,74099,74151,3,3,6,6,170,yes,yes,149,ok,139,ok,yes,yes,100.00,0.00,47,47,12,12,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/2.wasm,peephole_add_function_remove_dead_code,mut3,74099,70119,3,3,6,6,53,yes,yes,149,ok,31,ok,yes,yes,60.03,0.00,47,47,12,12,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/2.wasm,add_type_add_function_remove_dead_code,mut1,74099,3965139,3,3,6,101,139,yes,yes,149,ok,204,ok,yes,yes,12.58,0.00,47,48,12,12,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/2.wasm,add_type_add_function_remove_dead_code,mut2,74099,74099,3,3,6,0,85,yes,yes,149,ok,144,ok,yes,yes,ERROR,0.00,47,49,12,12,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/2.wasm,add_type_add_function_remove_dead_code,mut3,74099,77614,3,3,6,0,39,yes,yes,149,ok,134,ok,yes,yes,ERROR,0.00,47,47,12,11,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/2.wasm,peephole_add_type_add_function_remove_dead_code,mut1,74099,72908,3,3,6,0,33,yes,yes,149,ok,136,ok,yes,yes,ERROR,0.00,47,46,12,12,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/2.wasm,add_function,mut1,74099,9965637,3,3,6,367,316,yes,yes,141,ok,314,ok,yes,yes,5.36,0.00,47,47,12,12,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/2.wasm,add_function,mut2,74099,74086,3,3,6,6,65,yes,yes,141,ok,45,ok,yes,yes,99.99,0.00,47,47,12,12,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/2.wasm,add_function,mut3,74099,74131,3,3,6,6,45,yes,yes,141,ok,137,ok,yes,yes,99.98,0.00,47,47,12,12,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/2.wasm,peephole_add_function,mut1,74099,74079,3,3,6,6,34,yes,yes,141,ok,137,ok,yes,yes,100.00,0.00,47,47,12,12,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/2.wasm,peephole_add_function,mut2,74099,72357,3,3,6,5,38,yes,yes,141,ok,136,ok,yes,yes,99.69,0.00,47,47,12,12,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/2.wasm,peephole_add_function,mut3,74099,74086,3,3,6,0,42,yes,yes,141,ok,182,ok,yes,yes,ERROR,0.00,47,47,12,12,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/2.wasm,add_type_add_function,mut1,74099,74012,3,3,6,0,28,yes,yes,141,ok,158,ok,yes,yes,ERROR,0.00,47,47,12,12,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/2.wasm,add_type_add_function,mut2,74099,67406,3,3,6,0,43,yes,yes,141,ok,136,ok,yes,yes,ERROR,0.00,47,47,12,12,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/2.wasm,add_type_add_function,mut3,74099,68535,3,3,6,0,31,yes,yes,141,ok,132,ok,yes,yes,ERROR,0.00,47,47,12,12,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/2.wasm,peephole_add_type_add_function,mut1,74099,74102,3,3,6,6,33,yes,yes,141,ok,137,ok,yes,yes,100.00,0.00,47,47,12,12,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/2.wasm,peephole_add_type_add_function,mut2,74099,74128,3,3,6,6,42,yes,yes,141,ok,152,ok,yes,yes,99.99,0.00,47,47,12,12,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/2.wasm,peephole_add_type_add_function,mut3,74099,74164,3,3,6,6,34,yes,yes,141,ok,179,ok,yes,yes,100.00,0.00,47,47,12,12,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
2.wasm,/srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/Wasmutate_Wasmer/sub_data_test/mining_programs/2.wasm,remove_dead_code,mut1,74099,72344,3,3,6,6,39,yes,yes,141,ok,138,ok,yes,yes,99.59,0.00,47,47,12,12,,,yes,yes,no,no,no," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"," | error: Unable to instantiate the WebAssembly module | ╰─▶ 1: Error while importing ""env"".""memory"": unknown import. Expected Memory(MemoryType { minimum: 256 pages, maximum: Some(256 pages), shared: false })"
