sample,relpath,obfuscation_transformation,pipeline_depth,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,nameOB/1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,add_sub_transformation,1,pipe13,26174,25409,13,13,4,4,2669.39,yes,yes,12.58,ok,15.68,err,yes,yes,99.4,100.0,no,no,no,2,yes,string:1.1-1.209: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm: No such file or directory,file_not_found
1b-4-1-0-0-dc-2-1-0.wasm,nameOB/1b-4-1-0-0-dc-2-1-0.wasm,eqz_transformation,1,pipe15,26183,25683,13,13,4,4,3688.56,yes,yes,11.82,ok,119.45,err,yes,yes,99.01,100.0,no,no,no,2,yes,string:1.1-1.197: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-4-1-0-0-dc-2-1-0.wasm: No such file or directory,file_not_found
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,data_insertion,1,pipe7,26190,157750,13,13,4,4,1800.76,yes,yes,12.13,ok,73.28,err,yes,yes,77.69,100.0,no,no,no,2,yes,string:1.1-1.197: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-4-2-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
decimaltooctal.wasm,nameOB/decimaltooctal.wasm,direct_to_indirect,1,pipe12,26442,26205,13,169,4,4,2033.44,yes,yes,10.5,ok,14.87,err,yes,yes,98.32,100.0,no,no,no,2,yes,string:1.1-1.192: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/decimaltooctal.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,data_insertion,1,pipe7,26038,166749,13,13,4,4,2380.56,yes,yes,12.4,ok,84.36,err,yes,yes,76.63,100.0,no,no,no,2,yes,string:1.1-1.200: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-1-1-1-gt127-0-0-0.wasm: No such file or directory,file_not_found
decimaltooctal.wasm,nameOB/decimaltooctal.wasm,constant_value_splitting,1,pipe18,26442,25676,13,13,4,4,2246.46,yes,yes,10.5,ok,18.58,err,yes,yes,99.54,100.0,no,no,no,2,yes,string:1.1-1.192: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/decimaltooctal.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,function_body_cloning,1,pipe3,26038,25272,13,13,4,4,2119.98,yes,yes,12.4,ok,17.89,err,yes,yes,99.58,100.0,no,no,no,2,yes,string:1.1-1.200: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-1-1-1-gt127-0-0-0.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,data_encryption,1,pipe8,26038,25727,13,13,4,7,1978.41,yes,yes,12.4,ok,15.62,err,yes,yes,97.95,100.0,no,no,no,2,yes,string:1.1-1.200: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-1-1-1-gt127-0-0-0.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,global_insertion,1,pipe4,26038,26230,13,13,4,4,2268.33,yes,yes,12.4,ok,90.13,err,yes,yes,98.81,100.0,no,no,no,2,yes,string:1.1-1.200: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-1-1-1-gt127-0-0-0.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,import_insertion,1,pipe1,26038,27992,13,13,4,4,1786.38,yes,yes,12.4,ok,69.21,err,yes,yes,98.73,100.0,no,no,no,2,yes,string:1.1-1.200: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-1-1-1-gt127-0-0-0.wasm: No such file or directory,file_not_found
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,global_insertion,1,pipe4,26190,26363,13,13,4,4,2241.62,yes,yes,12.13,ok,88.63,err,yes,yes,98.87,100.0,no,no,no,2,yes,string:1.1-1.197: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-4-2-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,element_insertion,1,pipe5,26038,26112,13,13,4,4,2012.95,yes,yes,12.4,ok,89.87,err,yes,yes,98.95,100.0,no,no,no,2,yes,string:1.1-1.200: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-1-1-1-gt127-0-0-0.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,function_sig_insertion,1,pipe0,26038,26473,13,13,4,4,1862.65,yes,yes,12.4,ok,88.73,err,yes,yes,98.52,100.0,no,no,no,2,yes,string:1.1-1.200: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-1-1-1-gt127-0-0-0.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,export_insertion,1,pipe6,26038,27839,13,13,4,4,2244.15,yes,yes,12.4,ok,88.44,err,yes,yes,98.98,100.0,no,no,no,2,yes,string:1.1-1.200: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-1-1-1-gt127-0-0-0.wasm: No such file or directory,file_not_found
decimaltooctal.wasm,nameOB/decimaltooctal.wasm,eqz_transformation,1,pipe15,26442,25944,13,13,4,4,1830.58,yes,yes,10.5,ok,14.61,err,yes,yes,98.86,100.0,no,no,no,2,yes,string:1.1-1.192: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/decimaltooctal.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,constant_value_splitting,1,pipe18,26038,25272,13,13,4,4,2154.6,yes,yes,12.4,ok,16.24,err,yes,yes,99.58,100.0,no,no,no,2,yes,string:1.1-1.200: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-1-1-1-gt127-0-0-0.wasm: No such file or directory,file_not_found
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,data_encryption,1,pipe8,26190,25878,13,13,4,4,2194.59,yes,yes,12.13,ok,15.42,err,yes,yes,97.98,100.0,no,no,no,2,yes,string:1.1-1.197: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-4-2-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
decimaltooctal.wasm,nameOB/decimaltooctal.wasm,shift_transformation,1,pipe14,26442,25735,13,13,4,4,2249.69,yes,yes,10.5,ok,14.89,err,yes,yes,98.38,100.0,no,no,no,2,yes,string:1.1-1.192: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/decimaltooctal.wasm: No such file or directory,file_not_found
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,element_insertion,1,pipe5,26190,26264,13,13,4,4,1812.81,yes,yes,12.13,ok,83.2,err,yes,yes,98.98,100.0,no,no,no,2,yes,string:1.1-1.197: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-4-2-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
1b-1-2-1-1-gt127-1-0-1.wasm,nameOB/1b-1-2-1-1-gt127-1-0-1.wasm,offset_expansion,1,pipe16,26212,28819,13,13,4,4,4310.48,yes,yes,12.7,ok,57.0,err,yes,yes,90.03,100.0,no,no,no,2,yes,string:1.1-1.200: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-2-1-1-gt127-1-0-1.wasm: No such file or directory,file_not_found
decimaltooctal.wasm,nameOB/decimaltooctal.wasm,add_sub_transformation,1,pipe13,26442,25677,13,13,4,4,1495.45,yes,yes,10.5,ok,27.74,err,yes,yes,99.41,100.0,no,no,no,2,yes,string:1.1-1.192: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/decimaltooctal.wasm: No such file or directory,file_not_found
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,import_insertion,1,pipe1,26190,27807,13,13,4,4,2520.64,yes,yes,12.13,ok,76.24,err,yes,yes,98.81,100.0,no,no,no,2,yes,string:1.1-1.197: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-4-2-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,function_sig_insertion,1,pipe0,26190,26756,13,13,4,4,2521.98,yes,yes,12.13,ok,110.21,err,yes,yes,97.3,100.0,no,no,no,2,yes,string:1.1-1.197: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-4-2-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
1b-4-1-0-0-dc-2-1-0.wasm,nameOB/1b-4-1-0-0-dc-2-1-0.wasm,offset_expansion,1,pipe16,26183,28801,13,13,4,4,3872.97,yes,yes,11.82,ok,144.28,err,yes,yes,90.04,100.0,no,no,no,2,yes,string:1.1-1.197: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-4-1-0-0-dc-2-1-0.wasm: No such file or directory,file_not_found
decimaltooctal.wasm,nameOB/decimaltooctal.wasm,mba_transformation,1,pipe17,26442,27423,13,13,4,4,1492.47,yes,yes,10.5,ok,81.94,err,yes,yes,95.38,100.0,no,no,no,2,yes,string:1.1-1.192: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/decimaltooctal.wasm: No such file or directory,file_not_found
1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,nameOB/1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,offset_expansion,1,pipe16,26174,28752,13,13,4,4,2692.77,yes,yes,12.58,ok,73.73,err,yes,yes,90.14,100.0,no,no,no,2,yes,string:1.1-1.209: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,direct_to_indirect,1,pipe12,26038,25801,13,169,4,4,1701.52,yes,yes,12.4,ok,15.26,err,yes,yes,98.45,100.0,no,no,no,2,yes,string:1.1-1.200: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-1-1-1-gt127-0-0-0.wasm: No such file or directory,file_not_found
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,function_body_cloning,1,pipe3,26190,25424,13,13,4,4,2573.11,yes,yes,12.13,ok,17.11,err,yes,yes,99.6,100.0,no,no,no,2,yes,string:1.1-1.197: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-4-2-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,mba_transformation,1,pipe17,26038,27047,13,13,4,4,2376.34,yes,yes,12.4,ok,82.99,err,yes,yes,95.33,100.0,no,no,no,2,yes,string:1.1-1.200: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-1-1-1-gt127-0-0-0.wasm: No such file or directory,file_not_found
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,export_insertion,1,pipe6,26190,28219,13,13,4,4,2577.55,yes,yes,12.13,ok,116.02,err,yes,yes,98.98,100.0,no,no,no,2,yes,string:1.1-1.197: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-4-2-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,direct_to_indirect,1,pipe12,26190,25950,13,168,4,4,2176.64,yes,yes,12.13,ok,16.3,err,yes,yes,98.46,100.0,no,no,no,2,yes,string:1.1-1.197: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-4-2-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,shift_transformation,1,pipe14,26038,25331,13,13,4,4,2224.11,yes,yes,12.4,ok,84.57,err,yes,yes,98.4,100.0,no,no,no,2,yes,string:1.1-1.200: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-1-1-1-gt127-0-0-0.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,eqz_transformation,1,pipe15,26038,25536,13,13,4,4,2116.6,yes,yes,12.4,ok,14.98,err,yes,yes,98.98,100.0,no,no,no,2,yes,string:1.1-1.200: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-1-1-1-gt127-0-0-0.wasm: No such file or directory,file_not_found
jshash.wasm,nameOB/jshash.wasm,function_body_cloning,1,pipe3,26335,25559,13,13,4,4,2091.24,yes,yes,12.5,ok,17.88,err,yes,yes,99.58,100.0,no,no,no,2,yes,string:1.1-1.184: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/jshash.wasm: No such file or directory,file_not_found
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,constant_value_splitting,1,pipe18,26190,25424,13,13,4,4,2264.6,yes,yes,12.13,ok,15.57,err,yes,yes,99.6,100.0,no,no,no,2,yes,string:1.1-1.197: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-4-2-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
1b-1-1-1-1-gt127-0-0-0.wasm,nameOB/1b-1-1-1-1-gt127-0-0-0.wasm,add_sub_transformation,1,pipe13,26038,25273,13,13,4,4,2365.75,yes,yes,12.4,ok,13.7,err,yes,yes,99.4,100.0,no,no,no,2,yes,string:1.1-1.200: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-1-1-1-gt127-0-0-0.wasm: No such file or directory,file_not_found
jshash.wasm,nameOB/jshash.wasm,function_sig_insertion,1,pipe0,26335,26804,13,13,4,4,2392.24,yes,yes,12.5,ok,96.06,err,yes,yes,98.48,100.0,no,no,no,2,yes,string:1.1-1.184: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/jshash.wasm: No such file or directory,file_not_found
jshash.wasm,nameOB/jshash.wasm,import_insertion,1,pipe1,26335,28063,13,13,4,4,2082.28,yes,yes,12.5,ok,98.13,err,yes,yes,98.76,100.0,no,no,no,2,yes,string:1.1-1.184: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/jshash.wasm: No such file or directory,file_not_found
jshash.wasm,nameOB/jshash.wasm,data_insertion,1,pipe7,26335,185185,13,13,4,4,2316.83,yes,yes,12.5,ok,89.13,err,yes,yes,74.54,100.0,no,no,no,2,yes,string:1.1-1.184: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/jshash.wasm: No such file or directory,file_not_found
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,eqz_transformation,1,pipe15,26190,25690,13,13,4,4,1927.2,yes,yes,12.13,ok,16.31,err,yes,yes,99.01,100.0,no,no,no,2,yes,string:1.1-1.197: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-4-2-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,mba_transformation,1,pipe17,26190,27227,13,13,4,4,2155.15,yes,yes,12.13,ok,91.72,err,yes,yes,95.29,100.0,no,no,no,2,yes,string:1.1-1.197: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-4-2-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
jshash.wasm,nameOB/jshash.wasm,global_insertion,1,pipe4,26335,26506,13,13,4,4,1441.82,yes,yes,12.5,ok,83.32,err,yes,yes,98.83,100.0,no,no,no,2,yes,string:1.1-1.184: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/jshash.wasm: No such file or directory,file_not_found
jshash.wasm,nameOB/jshash.wasm,element_insertion,1,pipe5,26335,26399,13,13,4,4,1990.7,yes,yes,12.5,ok,94.42,err,yes,yes,98.96,100.0,no,no,no,2,yes,string:1.1-1.184: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/jshash.wasm: No such file or directory,file_not_found
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,add_sub_transformation,1,pipe13,26190,25425,13,13,4,4,1836.13,yes,yes,12.13,ok,17.77,err,yes,yes,99.44,100.0,no,no,no,2,yes,string:1.1-1.197: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-4-2-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
1b-4-2-0-0-dc-2-1-1.wasm,nameOB/1b-4-2-0-0-dc-2-1-1.wasm,shift_transformation,1,pipe14,26190,25483,13,13,4,4,2420.71,yes,yes,12.13,ok,17.96,err,yes,yes,98.43,100.0,no,no,no,2,yes,string:1.1-1.197: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-4-2-0-0-dc-2-1-1.wasm: No such file or directory,file_not_found
jshash.wasm,nameOB/jshash.wasm,export_insertion,1,pipe6,26335,28882,13,13,4,4,2247.4,yes,yes,12.5,ok,85.9,err,yes,yes,98.89,100.0,no,no,no,2,yes,string:1.1-1.184: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/jshash.wasm: No such file or directory,file_not_found
1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,nameOB/1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm,function_insertion,1,pipe2,26174,78144,13,13,4,4,2949.52,yes,yes,12.58,ok,154.24,err,yes,yes,52.99,100.0,no,no,no,2,yes,string:1.1-1.209: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/1b-1-1-2-2-gt127_eq63_dep-0-0-0.wasm: No such file or directory,file_not_found
jshash.wasm,nameOB/jshash.wasm,data_encryption,1,pipe8,26335,26013,13,13,4,6,2228.09,yes,yes,12.5,ok,15.11,err,yes,yes,97.98,100.0,no,no,no,2,yes,string:1.1-1.184: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/jshash.wasm: No such file or directory,file_not_found
lcm.wasm,nameOB/lcm.wasm,data_insertion,1,pipe7,26563,200073,13,13,4,4,2491.78,yes,yes,10.42,ok,102.2,err,yes,yes,72.81,100.0,no,no,no,2,yes,string:1.1-1.181: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/lcm.wasm: No such file or directory,file_not_found
decimaltooctal.wasm,nameOB/decimaltooctal.wasm,function_insertion,1,pipe2,26442,72468,13,13,4,4,2469.57,yes,yes,10.5,ok,149.99,err,yes,yes,49.04,100.0,no,no,no,2,yes,string:1.1-1.192: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/decimaltooctal.wasm: No such file or directory,file_not_found
decimaltooctal.wasm,nameOB/decimaltooctal.wasm,offset_expansion,1,pipe16,26442,29093,13,13,4,4,2235.13,yes,yes,10.5,ok,15.79,err,yes,yes,89.86,100.0,no,no,no,2,yes,string:1.1-1.192: i/o error: /srv/storage/killerdroid@storage3.rennes.grid5000.fr/datasets/Andromatch_Paper/SOK_WebAsssembly_2025_Grid5000/DualGraphWasm/data/Dataset_orig/Benign/btree/nameOB/decimaltooctal.wasm: No such file or directory,file_not_found
